id,domain,company_name,website,phone,email,contact_type,city,state,states_served_count,nationwide,description,min_loan_amount,max_loan_amount,max_ltv,max_arv,min_interest_rate,max_interest_rate,min_points,max_points,min_term_months,max_term_months,interest_only,nmls_id,aapl_member,year_founded,credit_check_policy,min_credit_score,no_credit_check,source,states_served,loan_products,display_loan_range,display_max_ltv,display_max_arv,display_interest_rate,display_points,display_term
58,raygreen.com,Raymond C. Green Companies,https://raygreen.com,(617) 947-8070,,phone_only,Braintree,MA,5,False,"The Raymond C. Green Companies provides local builders and real estate investors with short term financing for acquisitions, new construction, single family renovations, condominium conversions and working capital.",,,,,,,,,3,24,,,,1973,none,,True,brave_search,CT|MA|ME|NH|RI,bridge|cash_out|construction|fix_flip,,,,,,3 – 24 mo
62,rbiprivatelending.com,RBI Private Lending LLC,https://rbiprivatelending.com,(800) 668-1004,contact@rbialliance.com,phone_email,Orlando,FL,11,False,"RBI Private Lending offers quick and reliable loans for real estate investors, including bridge, fix and flip, construction, and DSCR/rental loans.",,5000000,0.75,,0.085,,1.0,2.0,12,36,True,2609886,,,hard_pull,640,False,brave_search,AZ|CA|CT|FL|GA|MA|NC|NJ|PA|RI|TX,bridge|construction|dscr|fix_flip|rental,$5M,75%,,8%,1 – 2 pts,12 – 36 mo
456,rcncapital.com,RCN Capital,https://rcncapital.com,(860) 432-5858,info@rcncapital.com,phone_email,South Windsor,CT,4,False,"RCN Capital is a nationwide private, direct lender providing short-term fix and flip financing, long-term rental financing, and ground-up construction financing for real estate investors.",75000,3000000,0.75,,0.0924,,,,12,18,True,1045656,,2010,hard_pull,650,False,brave_search,AZ|CA|MN|OR,fix_flip|ground_up|rental,$75K – $3M,75%,,9%,,12 – 18 mo
307,randysantaloans.com,RCS Capital Group LLC,https://randysantaloans.com,(702) 343-1782,,phone_only,Henderson,NV,1,False,"RCS Capital Group provides fast, flexible hard money loans for real estate investors and property owners throughout Nevada.",25000,1000000,,,,,,,,,,369116,,,soft_pull,,True,brave_search,NV,bridge|cash_out|commercial|construction|dscr|fix_flip|multifamily,$25K – $1M,,,,,
249,recasafinancial.com,"ReCasa Financial Group, LLC",https://recasafinancial.com,(614) 221-6770,info@recasafinancial.com,phone_email,Columbus,OH,16,False,ReCasa Financial Group provides purchase and rehabilitation financing on non-owner occupied 1-4 unit properties.,75000,2000000,0.75,,,,,,,,,,,2000,hard_pull,680,False,brave_search,CO|FL|IL|IN|KS|MD|MO|NC|NJ|NY|OH|PA|SC|TN|TX|VA,fix_flip,$75K – $2M,75%,,,,
280,fundwithredrock.com,Red Rock Capital,https://fundwithredrock.com,,,web_only,,CO,1,False,"Red Rock Capital specializes in providing financing on 1-4 unit residential investment properties and offers various loan programs including fix and flip, bridge, and rental loans.",75000,5000000,0.9,0.75,0.0799,0.0899,,,12,24,,,,,hard_pull,600,False,brave_search,CO,bridge|brrrr|fix_flip|rental,$75K – $5M,90%,75%,8% – 9%,,12 – 24 mo
22,rehabfinancial.com,"Rehab Financial Group, LP",https://rehabfinancial.com,(610) 890-8512,info@rehabfinancial.com,phone_email,Rosemont,PA,1,False,"Rehab Financial Group is a private hard money lender helping investors move quickly on good opportunities, providing up to 100% project financing for both purchase and rehab costs.",100000,1250000,0.8,,,,,,12,12,True,,,,hard_pull,620,False,brave_search,PA,fix_flip|ground_up|multifamily|refi|rental,$100K – $1.2M,80%,,,,12 mo
20,rehablend.com,Rehab Lend LLC,https://rehablend.com,(800) 459-7010,info@rehablend.com,phone_email,Las Vegas,NV,43,False,"Rehab Lend specializes in hard money rehab loans for investors, offering competitive rates and terms for fix and flip projects across the nation.",100000,5000000,0.95,0.75,0.06,0.12,1.0,2.0,6,360,,,,,hard_pull,650,False,brave_search,AL|AR|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|NE|NH|NJ|NM|NY|OH|OK|OR|PA|RI|SC|TN|TX|UT|VA|WA|WI|WV|WY,bridge|dscr|fix_flip,$100K – $5M,95%,75%,6% – 12%,1 – 2 pts,6 – 360 mo
65,renovofinancial.com,Renovo Financial,https://renovofinancial.com,(888) 568-8894,origination@renovofinancial.com,phone_email,Chicago,IL,44,False,"Renovo Financial offers a full suite of real estate investment loans including rehab, rental, new construction, and multifamily loans.",100000,10000000,0.75,,,,,,12,24,,"2135934, 2476464, 2594707",,,,,False,brave_search,AL|AR|AZ|CA|CO|CT|FL|GA|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VT|WA|WI|WY,bridge|multifamily|rental,$100K – $10M,75%,,,,12 – 24 mo
216,rentalhomefinancing.com,Rental Home Financing,https://rentalhomefinancing.com,(888) 375-7977,,phone_only,Indianapolis,IN,51,True,"Direct lender specializing in flexible financing solutions for rental property investors, including blanket loans and DSCR loans.",50000,3000000,0.9,0.75,,,,,12,24,False,,,25,hard_pull,650,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|dscr|fix_flip|refi|rental,$50K – $3M,90%,75%,,,12 – 24 mo
110,requitygroup.com,Requity Group,https://requitygroup.com,(813) 288-0636,contact@requitygroup.com,phone_email,Tampa,FL,51,True,"Requity Group is a vertically integrated real estate firm that acquires, operates, and lends on value-add properties, providing bridge loans secured by residential and commercial real estate.",50000,,0.75,,0.08,0.13,,,12,24,True,2809780,,,soft_pull,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|multifamily,$50K,75%,,8% – 13%,,12 – 24 mo
459,rgccap.com,RGC Capital,https://rgccap.com,(877) 238-3837,info@rgc.capital,phone_email,Downey,CA,1,False,"RGC Capital is a commercial and private money lender offering fast, flexible funding solutions for real estate investors and businesses.",200000,10000000,0.9,0.8,0.0875,0.1099,,,6,36,True,2187460,,,hard_pull,660,False,brave_search,CA,bridge|construction|dscr|fix_flip,$200K – $10M,90%,80%,9% – 11%,,6 – 36 mo
183,hardmoneyri.com,RI Hard Money,https://hardmoneyri.com,(401) 305-0429,rihardmoney@yahoo.com,phone_email,Lincoln,RI,3,False,Rhode Islands # 1 Hard Money Lender offering quick closings and flexible financing options.,,,0.65,,0.12,,2.0,,12,,True,,,,none,,True,brave_search,CT|MA|RI,bridge,,65%,,12%,2 pts,12 mo
5,ridgestreetcap.com,Ridge Street Capital,https://ridgestreetcap.com,(786) 304-2751,cohen@ridgestreetcap.com,phone_email,St. Petersburg,FL,35,False,"Ridge Street Capital offers investment property loans including fix and flip, DSCR loans, and construction loans across 35 states.",50000,3000000,0.9,,0.06,0.1175,1.5,2.0,12,360,,,,,hard_pull,660,False,brave_search,AL|AR|CO|CT|DE|FL|GA|HI|IA|IN|KS|KY|LA|MA|MD|ME|MO|MS|MT|NC|NE|NH|NM|NY|OH|OK|PA|RI|SC|TN|TX|WA|WI|WV|WY,construction|dscr|fix_flip|rental,$50K – $3M,90%,,6% – 12%,1.5 – 2 pts,12 – 360 mo
308,rivercitybankky.com,River City Bank,https://rivercitybankky.com,(502) 585-4600,,phone_only,Louisville,KY,2,False,"River City Bank offers flexible financing solutions including bridge loans, construction loans, and mortgage loans in Louisville, KY, Prospect, KY, and Jeffersonville, IN.",,,,,,,,,,,,,,,,,False,brave_search,IN|KY,bridge|commercial|construction,,,,,,
460,riverbankfinance.com,Riverbank Finance LLC,https://riverbankfinance.com,(800) 555-2098,,phone_only,Grand Rapids,MI,1,False,Riverbank Finance is a Michigan mortgage company specializing in home loans for both refinancing and new home purchases.,,,,,,,,,,,,666287,,,hard_pull,620,False,brave_search,MI,construction|dscr|refi,,,,,,
461,riverbendcorporation.com,Riverbend Corporation,https://riverbendcorporation.com,(303) 886-4970,,phone_only,Denver,CO,1,False,"Riverbend Corporation excels in providing various financing solutions, including hard money loans, bridge loans, and fix and flip loans, primarily for commercial real estate in Colorado.",,,0.7,,0.12,,2.0,,6,12,True,,,1985,,,False,brave_search,CO,bridge|cash_out|construction|fix_flip,,70%,,12%,2 pts,6 – 12 mo
111,rockeastfunding.com,Rock East Funding,https://rockeastfunding.com,(516) 775-8800,info@rockeastfunding.com,phone_email,Long Beach,NY,3,False,"Rock East Funding is a direct lender specializing in hard money loans for real estate investors, offering financing for fix and flip, rental, and new construction projects.",75000,50000000,0.8,,0.0495,,,,,12,True,,,,hard_pull,680,False,brave_search,CT|NJ|NY,construction|dscr|fix_flip,$75K – $50M,80%,,5%,,12 mo
462,rmmc.com,Rocky Mountain Mortgage Company,https://rmmc.com,(915) 593-3111,,phone_only,El Paso,TX,2,False,"Rocky Mountain Mortgage Company provides a range of mortgage solutions including FHA, VA, conventional, and construction loans, focusing on helping families achieve homeownership.",100000,,,,,,,,,,,256179,,1985,hard_pull,620,False,brave_search,NM|TX,construction|dscr|refi,$100K,,,,,
153,rtiproperties.com,RTI Bridge Loans,https://rtiproperties.com,(562) 857-2285,,phone_only,,,3,False,"RTI Bridge Loans is a premium direct lender offering hard money loans, bridge loans, fix and flip loans, and private money loans primarily in California, Colorado, and Nevada.",250000,25000000,,,,,,,,,,,,2004,,,False,brave_search,CA|CO|NV,bridge|fix_flip,$250K – $25M,,,,,
463,rtibridgeloans.com,RTI Bridge Loans,https://rtibridgeloans.com,(562) 857-2285,,phone_only,Torrance,CA,3,False,"RTI Bridge Loans is a direct lender specializing in hard money and bridge loans for real estate investors in California, Colorado, and Nevada.",250000,25000000,0.8,,,,,,,,,,,2004,,,False,brave_search,CA|CO|NV,bridge|fix_flip,$250K – $25M,80%,,,,
464,rubiconmortgagefund.com,"Rubicon Mortgage Fund, LLC",https://rubiconmortgagefund.com,(925) 283-8919,marketing@rubiconfund.net,phone_email,Lafayette,CA,1,False,Rubicon Mortgage Fund specializes in providing fast and flexible hard money financing solutions for commercial real estate transactions in California.,,,0.6,,0.06,0.12,,,6,36,,2257291,,2007,none,,True,brave_search,CA,bridge|cash_out|construction|refi,,60%,,6% – 12%,,6 – 36 mo
170,rushfire.io,RushFire Private Lending,https://rushfire.io,(385) 429-8030,info@rushfire.io,phone_email,,UT,1,False,"RushFire Private Lending is a hard money lender providing asset-based loans for real estate investors in Utah, offering fast loan access and flexible qualification.",,,,,,,,,,,,192521,,,none,,True,brave_search,UT,bridge|commercial,,,,,,
85,sachemlending.com,Sachem Capital,https://sachemlending.com,(203) 433-4736,lending@sachemcapitalcorp.com,phone_email,Branford,CT,15,False,"Sachem Capital specializes in originating, servicing, and managing a portfolio of first mortgage loans, offering short-term, secured, non-banking hard money loans to real estate investors.",,,,,,,,,12,36,,,,,,,False,brave_search,CT|DE|FL|GA|MA|ME|NC|NH|NJ|NY|PA|RI|SC|TN|VA,bridge|cash_out|commercial|fix_flip|ground_up|multifamily|refi|rental,,,,,,12 – 36 mo
250,sammamishmortgage.com,Sammamish Mortgage,https://sammamishmortgage.com,(800) 304-6803,loan@sammtg.com,phone_email,Bellevue,WA,5,False,"Sammamish Mortgage offers a variety of mortgage products including bridge loans, cash buyer programs, and refinancing options with a focus on great rates and superior service.",,,,,,,,,,,,118653,,1992,none,,True,brave_search,CA|CO|ID|OR|WA,bridge|refi,,,,,,
309,sdcfinance.com,SDC Capital,https://sdcfinance.com,(818) 933-5920,,phone_only,Tarzana,CA,1,False,California's Premier Real Estate Bridge Lender offering fast approvals and funding in as few as 7 days.,250000,5000000,0.7,0.65,0.0899,0.0999,0.0,2.0,6,24,True,248271,,,none,,True,brave_search,CA,bridge|cash_out|commercial|construction|fix_flip|multifamily|refi|rental,$250K – $5M,70%,65%,9% – 10%,0 – 2 pts,6 – 24 mo
310,seattlefundinggroup.com,Seattle Funding Group,https://seattlefundinggroup.com,(425) 455-1733,krowe@sfgfunds.com,phone_email,Mercer Island,WA,7,False,"Seattle Funding Group is a leading private money lender specializing in commercial and construction loans, providing fast and flexible financing solutions.",500000,10000000,0.8,,0.0999,0.1099,1.5,3.0,,24,,,,1988,,,False,brave_search,AK|CA|HI|ID|OR|UT|WA,commercial|construction,$500K – $10M,80%,,10% – 11%,1.5 – 3 pts,24 mo
265,bridgeloan.io,Select Capital,https://bridgeloan.io,(574) 800-4161,apply@bridgeloan.io,phone_email,South Bend,IN,1,False,"Select Capital offers bridge loans for commercial real estate, providing quick and flexible financing solutions tailored to the needs of businesses.",100000,30000000,0.8,,,,,,,18,True,,,,,,False,brave_search,IN,bridge,$100K – $30M,80%,,,,18 mo
89,selecthomeloans.com,Select Home Loans,https://selecthomeloans.com,(888) 550-3296,,phone_only,Daytona Beach,FL,51,True,"Select Home Loans offers a variety of mortgage solutions including DSCR loans for real estate investors, focusing on property income rather than personal financials.",,,0.8,,,,,,,,,2384002,True,2015,soft_pull,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,dscr,,80%,,,,
465,selectprivatecapital.com,Select Private Capital,https://selectprivatecapital.com,(207) 808-8098,,phone_only,Falmouth,ME,3,False,Specializing in short term loans to real estate investors and developers.,,,,,,,,,,,,,,,,,False,brave_search,MA|ME|NH,bridge|brrrr|construction|fix_flip,,,,,,
466,sharestates.com,Sharestates,https://sharestates.com,(212) 201-0750,greetings@sharestates.com,phone_email,Great Neck,NY,37,False,"Fast, flexible private loans for real estate professionals, offering competitive rates for various loan types nationwide.",100000,50000000,0.9,0.7,0.0599,0.1,,,,,,1538766,,,hard_pull,680,False,brave_search,AK|AZ|CA|CO|CT|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|MA|MD|MI|MO|MT|NC|NH|NJ|NV|NY|OH|OR|PA|RI|SC|TN|TX|UT|VA|WA|WI|WY,bridge|construction|fix_flip|rental,$100K – $50M,90%,70%,6% – 10%,,
8,shermanbridge.com,Sherman Bridge,https://shermanbridge.com,(866) 376-4876,,phone_only,Irving,TX,38,False,"Sherman Bridge offers hard money loans for real estate investors, providing fast access to capital and competitive rates for fix-and-flip and rental properties.",100000,,0.75,0.5,0.1075,0.1199,2.0,3.0,6,12,True,1303151,,2009,hard_pull,680,False,brave_search,AL|AR|AZ|CA|CO|CT|DE|FL|GA|HI|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|NC|NH|NJ|NM|NY|OH|OK|PA|SC|TN|TX|UT|VA|VT|WA|WI|WV,cash_out|fix_flip|refi|rental,$100K,75%,50%,11% – 12%,2 – 3 pts,6 – 12 mo
469,swcfund.com,Sierra West Funding,https://swcfund.com,(801) 810-4663,loans@sierrawestfunding.com,phone_email,Cottonwood Heights,UT,1,False,"Sierra West Funding provides fast, flexible hard money loans to real estate investors across Utah, specializing in fix-and-flip and other short-term real estate projects.",,,,,0.12,0.12,2.0,2.0,6,12,True,,,2011,none,,True,brave_search,UT,commercial|construction|fix_flip,,,,12%,2 pts,6 – 12 mo
313,sprivatelending.com,Silliman Private Lending,https://sprivatelending.com,(404) 806-1749,,phone_only,Roswell,GA,8,False,"Silliman Private Lending provides quick and easy access to hard money and bridge loans for real estate investors, specializing in fix-and-flip, transactional funding, and new construction loans.",100000,2000000,0.8,,,,,,6,12,,,,2018,hard_pull,680,False,brave_search,AL|FL|GA|NC|SC|TN|TX|VA,bridge|construction|dscr|fix_flip,$100K – $2M,80%,,,,6 – 12 mo
312,silverarchcp.com,Silver Arch Capital Partners,https://silverarchcp.com,(201) 254-2555,info@silverarchcp.com,phone_email,,NJ,51,True,"Silver Arch Capital Partners is a leading, nationwide lender to the commercial real estate market, specializing in providing bridge loans to owners, investors, and developers.",1000000,70000000,0.75,,0.09,,,,,,,,,,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|multifamily,$1M – $70M,75%,,9%,,
311,silveradofundingllc.com,Silverado Funding LLC,https://silveradofundingllc.com,(503) 520-1290,info@silveradofundingllc.com,phone_email,Beaverton,OR,1,False,Silverado Funding LLC is a mortgage lender specializing in private money loans to individual borrowers or businesses in need of financing for real estate transactions.,50000,1000000,0.75,,0.11,0.12,1.0,6.0,6,12,True,292152,,2006,,,False,brave_search,OR,construction|fix_flip,$50K – $1M,75%,,11% – 12%,1 – 6 pts,6 – 12 mo
217,simplendingfinancial.com,Simplending Financial,https://simplendingfinancial.com,(713) 321-0201,info@simplendingfinancial.com,phone_email,Houston,TX,1,False,We help real estate investors NATIONWIDE find funding for their business purpose investment properties by providing simplified private money loans.,75000,10000000,0.8,,,,,,12,24,,,,,hard_pull,660,False,brave_search,TX,bridge|brrrr|construction|dscr|fix_flip|multifamily|rental,$75K – $10M,80%,,,,12 – 24 mo
112,sinaicapital.io,Sinai Capital,https://sinaicapital.io,(732) 754-2144,,phone_only,,,51,True,"Sinai Capital offers a variety of real estate financing options including DSCR loans, bridge loans, fix-and-flip loans, and more, catering to investors looking for quick and flexible funding solutions.",100000,5000000,0.8,0.75,0.06,0.12,1.0,4.0,6,24,True,2825327,,,hard_pull,620,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|cash_out|commercial|construction|dscr|fix_flip|multifamily,$100K – $5M,80%,75%,6% – 12%,1 – 4 pts,6 – 24 mo
290,kcfixandflip.com,SLS Financial,https://kcfixandflip.com,(816) 587-3400,realestate@slsfinancial.com,phone_email,Kansas City,MO,1,False,"SLS Financial offers a variety of real estate loans including bridge financing, transactional financing, and multi-family acquisition loans for investors in the Kansas City metro area.",,,,,,,,,,,,,,,,,False,brave_search,MO,bridge|fix_flip|multifamily|refi,,,,,,
154,socotracapital.com,Socotra Capital,https://socotracapital.com,(855) 889-7626,,phone_only,,,51,True,Socotra Capital is a hard money lender specializing in quick funding for residential and commercial real estate projects.,100000,20000000,0.85,,,,,,6,240,True,,,2007,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|cash_out|commercial|construction|fix_flip|multifamily,$100K – $20M,85%,,,,6 – 240 mo
51,hardmoneyfirst.com,Source Capital Funding,https://hardmoneyfirst.com,(888) 334-6636,,phone_only,San Diego,CA,5,False,"A direct lender providing hard money loans with a simple, straightforward process, known for speed, reliability, and transparency.",100000,5000000,0.65,,0.0899,0.1199,2.0,,12,24,,,,2007,none,,True,brave_search,AZ|CA|CO|MN|TX,bridge|commercial|fix_flip|multifamily|refi|rental,$100K – $5M,65%,,9% – 12%,2 pts,12 – 24 mo
304,privatemoneyloans.vegas,"South Wind Financial, Inc",https://privatemoneyloans.vegas,(702) 876-3600,jacquieo22@aol.com,phone_email,Las Vegas,NV,1,False,"South Wind Financial, Inc offers private money loans for purchasing, refinancing, and investing in real estate, including fix-and-flip projects and bridge loans.",,,,,,,,,,,,9462,,,,,False,brave_search,NV,bridge|fix_flip,,,,,,
188,statedincomedirect.com,Stated Income Direct,https://statedincomedirect.com,(800) 247-8212,stated@alliedcommercialfunding.com,phone_email,,,41,False,"Loans for Commercial Buildings, Apartments, Retail, Warehouses, Residential Rentals and more.",100000,5000000,,,,,,,6,24,,,,1993,hard_pull,620,False,brave_search,AL|AR|CA|CO|CT|DE|FL|GA|IA|ID|IN|KS|KY|LA|MA|MD|ME|MN|MO|MS|MT|NC|ND|NE|NJ|NM|NY|OH|OK|OR|PA|RI|SC|SD|TX|UT|VA|WA|WI|WV|WY,bridge|commercial|multifamily|rental,$100K – $5M,,,,,6 – 24 mo
171,stormfieldcapital.com,Stormfield Capital,https://stormfieldcapital.com,(203) 628-4653,info@stormfieldcapital.com,phone_email,Southport,CT,9,False,"Stormfield Capital is a balance-sheet lender providing fast and reliable financing solutions for real estate investors, specializing in fix and flip, new construction, and commercial bridge loans.",150000,5000000,0.925,,0.0899,,,,12,18,True,,,,none,,True,brave_search,CT|MA|ME|NH|NJ|NY|PA|RI|VT,bridge|commercial|construction|fix_flip|multifamily,$150K – $5M,92%,,9%,,12 – 18 mo
26,strattonequities.com,Stratton Equities,https://strattonequities.com,(800) 962-6613,,phone_only,Pine Brook,NJ,45,False,"Stratton Equities is a leading nationwide private money and NON-QM mortgage lender for real estate investors, offering a variety of tailored loan programs.",,,,,0.065,,,,,,,,,,none,,True,brave_search,AK|AL|AR|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|NE|NH|NJ|NM|NY|OH|OK|OR|PA|RI|SC|TN|TX|UT|WA|WI|WV|WY,bridge|cash_out|commercial|construction|dscr|fix_flip|multifamily|refi|rental,,,,6%,,
467,stronginvestorloans.com,Strong Investor Loans,https://stronginvestorloans.com,(402) 218-4294,,phone_only,Omaha,NE,2,False,Strong Investor Loans is a nationwide private direct lender providing short-term fix-and-flip and rental financing for real estate investors.,,,,,,,,,,,,,,2019,none,,True,brave_search,IA|NE,bridge|brrrr|commercial|fix_flip|multifamily,,,,,,
468,sunsetequityfunding.com,Sunset Equity,https://sunsetequityfunding.com,(888) 301-7749,intakemanager@sunsetequitygroup.com,phone_email,Culver City,CA,51,True,"Sunset Equity is a boutique direct private money lender based in Los Angeles, offering customized loan products for real estate investors nationwide.",100000,5000000,0.8,,0.04,,,,12,30,True,278264,,2005,hard_pull,680,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|brrrr|cash_out|commercial|construction|dscr|fix_flip|multifamily|refi|rental,$100K – $5M,80%,,4%,,12 – 30 mo
470,swellprivatelending.com,Swell Private Lending,https://swellprivatelending.com,(303) 245-0291,,phone_only,,,44,False,"Swell Private Lending offers fast, flexible, and reliable financing for real estate investment opportunities, including fix-and-flip, rental, and new construction loans.",,,0.9,0.75,,,,,,,,,,,soft_pull,,True,brave_search,AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|NE|NH|NJ|NM|NY|OH|OK|OR|PA|RI|SC|TN|TX|VA|WA|WI|WY,bridge|construction|dscr|fix_flip|multifamily|rental,,90%,75%,,,
314,synergylenders.com,Synergy Financial Partners,https://synergylenders.com,(323) 622-8443,,phone_only,Calabasas,CA,51,True,"Synergy Financial Partners offers a wide range of private money lending options including fix and flip, construction, and commercial loans.",50000,3000000,0.9,,0.0699,,,,,,,,,,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|construction|fix_flip,$50K – $3M,90%,,7%,,
172,tabs-llc.com,"TABS, LLC",https://tabs-llc.com,(303) 429-1990,info@tabs-llc.com,phone_email,Denver,CO,1,False,"TABS, LLC is a family owned and operated hard money lender in Colorado, specializing in financing non-owner occupied investment properties.",,,,,,,,,,,True,1210695,,,,,False,brave_search,CO,bridge|construction|fix_flip|rental,,,,,,
471,talimarfinancial.com,TaliMar Financial,https://talimarfinancial.com,(888) 868-8467,info@talimarfinancial.com,phone_email,San Diego,CA,1,False,TaliMar Financial is a California-based bridge lender specializing in short-term financing for residential and commercial investment properties.,100000,10000000,0.7,,,,,,6,36,True,337721,,2008,,,False,brave_search,CA,bridge|dscr|fix_flip,$100K – $10M,70%,,,,6 – 36 mo
472,taylormadelendingllc.com,Taylor Made Lending LLC,https://taylormadelendingllc.com,(954) 614-5109,jm@tmlending.com,phone_email,Pompano Beach,FL,1,False,"Taylor Made Lending provides fast, flexible funding for real estate investors across Florida, specializing in short term private financing.",300000,50000000,,,,,,,12,24,,376933,,,,,False,brave_search,FL,bridge|construction|fix_flip|multifamily,$300K – $50M,,,,,12 – 24 mo
139,templeviewcap.com,Temple View Capital,https://templeviewcap.com,,,web_only,,,51,True,Temple View Capital is a national private money lender specializing in flexible real estate investor loans for non-owner-occupied residential properties.,55000,4000000,0.8,,,,,,6,24,True,,,,hard_pull,660,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|dscr|fix_flip|ground_up|rental,$55K – $4M,80%,,,,6 – 24 mo
218,texas-hardmoney.com,Texas Equity Lending,https://texas-hardmoney.com,(800) 333-8323,,phone_only,San Antonio,TX,1,False,"Texas Equity Lending specializes in equity-based loans for commercial and residential properties, focusing on quick approvals and funding.",50000,3000000,0.95,0.7,0.125,0.135,1.5,2.5,12,60,True,,,1993,none,,True,brave_search,TX,bridge|fix_flip,$50K – $3M,95%,70%,12% – 14%,1.5 – 2.5 pts,12 – 60 mo
140,texfunding.com,Texas Funding Corporation,https://texfunding.com,(713) 932-6600,,phone_only,Houston,TX,1,False,"Texas Funding offers hard money loans and private money lending solutions, specializing in fast approvals and collateral-secured loans.",,,,,,,,,,,,,,1982,none,,True,brave_search,TX,bridge|construction|fix_flip,,,,,,
473,texasinvestorloan.com,Texas Investor Loans,https://texasinvestorloan.com,(214) 824-0417,monty@texasinvestorloan.com,phone_email,,TX,1,False,Non Conventional – Non Bank loans for Investors – Purchase- Refinance Hard money- DSCR- Portfolio.,100000,15000000,0.8,,0.0699,,,,24,360,,,,2009,hard_pull,600,False,brave_search,TX,bridge|brrrr|dscr|refi|rental,$100K – $15M,80%,,7%,,24 – 360 mo
321,txpremiermortgage.com,Texas Premier Mortgage,https://txpremiermortgage.com,(281) 627-4222,,phone_only,The Woodlands,TX,35,False,"Texas Premier Mortgage offers a variety of mortgage products including DSCR loans, focusing on providing competitive rates and excellent customer service.",50000,2000000,0.75,,0.08,,,,12,360,True,898360,,,,,False,brave_search,AK|AL|AR|CO|CT|DC|DE|GA|HI|IA|IL|IN|KS|KY|LA|MA|MD|ME|MO|MS|MT|NE|NH|NM|OH|OK|PA|RI|SC|TX|VA|WA|WI|WV|WY,commercial|dscr|multifamily|refi,$50K – $2M,75%,,8%,,12 – 360 mo
